video_url,username,comment,time,likes
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Hamstar78,Thanks bro appreciate your guidance! unfortunately i ran out of Veo 3 credits under the Pro plan. Can i safely use my secondary gmail and card to create a new trail pro account? lol,3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@TheRealDealAbdullah,Do you have a website where you have uploaded all your completed short AI films that you have made?,12 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@jeffferguson9176,"Just started, loooking to get into this for education. Burnt through almost all of my 1000 credits last night and still couldnt get the clip I wanted perfect. I think i was asking it to do much in a short time?",15 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@goodgirlgonerich,"Your videos are very helpful and descriptive but I can't lie... I am both excited by the possibilities of what can be created with A I , but I am also extremely disappointed with the inconsistency and mistakes that these a I generators make. How long do you think it will take for a I to be more consistent and efficient with making consistent and authentic videos/content? I'm tired of wasting credits and money and not getting consistent results! It's frustrating!",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@priyanshuart21,Can you please prompt PDF guide cinematic etc for google veo 3,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@morsusv,Use veo 2 if you have google pro plan. I use that image to video and it is not that bad.,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@A_S_H530,If your paying 250$ why is there credits?,3 hari yang lalu,3
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@ancientnicholas,"Eh, all about workflow. Use gemini gpt or something* to first story board. Have it search optimized veo 3 prompts. Do tests before fully committing to a series of clips for a video.. I have gotten at least 40 solid videos, and im still at around 6000 credits.. (subed on the 6th) I do 4-5 clips per video...  @20 credits a clip, it is actually not bad.. again, all about the workflow you implement.",3 hari yang lalu (diedit),2
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,If you use fast mode it costs 20% as much as the normal Veo 3 model,2 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@euricorodrigues3319,Oh! And the Rio de Janeiro accent is spotless!,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@donatelloDoesmachines13,what do you mean? explain in more detail please.,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,Hmm... I've tried doing this although I wasn't able to get good results. Maybe it works for specific character names?,2 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@hesohit,"cause those are the only videos its trained on tiktok and youtube vlog video, free and non copyright is all google train with",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,Hey I think the free trial accounts only actually work with Google Veo 2,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@plutus4047,Vlog style works the best I think in veo 3,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@codexsohm,Piano Scene is straight from Last of Us,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@jonjoni518,Traduction???? Pleasee,1 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Oscar-j9x9p,"Make a video where you explain how to make a long video with I watch 3 and have all the clips continue so that it seems like it is a single video. oh sorry at the end of the video you explain it briefly",3 hari yang lalu (diedit),0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@ImagineWonders-b6j,"HELP. I am trying to do with Veo3 cheapest version a video static shot form a picture but the do some kind of motion most likely zoom in, even if I writed ""NO zoom in or out"". Please, how I can make a static shot with any kind of motion on it. Thanks in advance",7 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@韋恩-n1h,Is it possible to generate Tip 10 using veo3 fast mode?,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@majesticmythology,How do we get around Veo giving us video game graphics? This happens far too often even when I prompt for photorealistic and no game graphics,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@SlayerSla,"how can you make so many examples just for your video, that are a amount of credits",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Bro-kq2xo,"Hi brother, I hope you answer my question. I'm tempted to buy Gemini Ultra plan for 124.99$ for 3 months. I am planning to build a kids channel in my Country (Not English language). I have studied and practice making songs and voice over through Suno and Kits. Now I am planning to make Pixar style kids video like ""Old McDonald"". Do you think the plan is worth it or is it still long way to go to make a complete 4-5 min videos? I see that Ingredient to video, I think it's almost good enough for me to start. If possible, can you make a video regarding my story? you know the 3D Pixar Style and songs.",22 jam yang lalu (diedit),0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@jinberlin4013,Brother i am facing audio generation failed issue please help me. always getting this error tried everything,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Official_GlobeMasta3,um its only upto maximum of 8 second videos? or did i miss that part?,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@JadeEmperorTales,Have try doing the free trial for flow because I cant no longer do it? It says not eligible for free trial.,3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@aber6441,"i see people made long videos but when i tried veo3 my generated video are 5 to 6 seconds shorts,  it only generate few lines of my script and cut, doesn't carry on forward. do you know how to solve this?",1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@trival71,"Can any ine tell , audio and music not generating",9 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@guiwbert,"5:49 The Brazilian guy is from Rio de Janeiro, but he has a Minas Gerais accent",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@fangus5076,how much do you pay for veo3 every month man? All those shots of amazing quality sounds costy. Is there a cheaper way?,7 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@5timesm,Why don‘t you use Veo3 inside OpenArt?😇,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@apatsa_basiteni,lol Harry Potter are not horror movies? They still scare me as an adult,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@sanfrann,"Be patient people, We are not there yet.",3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@squarehand-j7v,The prompts you show on your video do not even remotely resemble the final results that you show,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,I see a lot of people making these vlogs right now,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,I think the flow free trial only every worked with Veo 2,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,"That's another option, I just have the subscription to veo 3",2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@PuddingPods,With your advice. I managed to craft this video https://www.youtube.com/watch?v=vhmV1y6LUDA,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@asterlofts1565,"I'd like to see future games combine traditional animation techniques, map creation, objects, characters, NPCs, particles, etc., with modern techniques like this. It has a lot of potential, although it can also be dangerous for certain areas of the industry if misused. One I'd like to see in the future would be Half-Life 3 mods (obviously, we'll have to wait for the day the game comes out) that use AI-enhanced graphics, for example.",3 hari yang lalu,8
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@izelstudio18,Wow awesome video🙌,2 hari yang lalu,1
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@SlenderManVlogs666,Satisfying to sleep to for real,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@slicesatisfy1,Thank you so much,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@AIASMRSatisfatório,Impressionante a capacidade que a IA está tomando,3 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@chillvibes4743,Amazing bro is this tool free?,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@banderie,What's the prompt for the ice one please,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@AlexCrack8,"I hate this, I accidentally use the one who cost 100 credits and I finish alll",2 hari yang lalu,2
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@viciadaemapks,Where can I get the photos?,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@Mrclipero-fh8ql,DONDE ESTA EL PROMPT ?,22 jam yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@DoraLưuTrữ,hi,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@AmirHussain-yc1bp,My ai video generations still doesn’t look good as the ones on TikTok 😢 Please help me with a better prompt,3 hari yang lalu (diedit),0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@hamzapitafi7,Bro it's not free please 😢 help me,3 hari yang lalu,2
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@notyoutubenothing,Is it free or how much cost?,3 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@ASKChef-ASMRKitchenChef,Beautifully done. I’m exploring the same surreal direction — just shared my own glass pizza moment 🍕🧊,2 hari yang lalu,0
https://youtu.be/-osJVvKABWw?si=H2z2YIqjy8b9Y9ZG,@PrettyKristyy,How do I make the video longer than 8 seconds ?,2 hari yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@JSan-ek2np,So in 2 years full movies,3 minggu yang lalu,329
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@gaelotrosjuegos2017,"Oh yeah, I would like to go Clorbing!",3 minggu yang lalu,123
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@mrlookagain1142,Maybe this is a blessing in disguise to get people back to face-to-face interactions and activities,3 minggu yang lalu,37
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@joshholden9316,I’m convinced everyone somehow forgot about terminator.,3 minggu yang lalu,156
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@RazorbackJS,Right after watching this I subscribed to JaRod.,3 minggu yang lalu,30
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@standasebek5033,"THIS! AI will probably not soon replace actors is serious movies, but  I believe it will very soon replace this kind of 10 sec ""smile and show product"" commercials.",3 minggu yang lalu,7
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@wbwright79,eyes watering over here.  haven't had a laugh like this in a while!,3 minggu yang lalu,6
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@4991X,AI is advancing at an extraordinary pace. 😂😂,3 minggu yang lalu,26
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@SamsungLC24RG50,We are doomed as a society,3 minggu yang lalu,102
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@wwechampion,Whatever deal SAG-AFTRA agreed to probably won't be enough when tech like Veo 3 eliminate soooooo many jobs. Like it's no joke at all. These production companies are going to cut jobs like no tomorrow.,3 minggu yang lalu,7
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@federalnoise,"I tried this today, it can render complex scenes instantly.  It was a low Res demo with no sound, but is highly capable rendering,  photo realistic or 100% accurate.  These renders were prolly done on pc but I used android phone.  There is a very similar product that is basically the same in functionality but requires a jpeg to analyse first.  This algorithm though does not even need that, just a full text description.",3 minggu yang lalu,5
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@alexthrailkill,"I’m about to delete all social media except for YouTube. I don’t want to constantly think about whether or not what I’m seeing is real, and I’m terrified of how this will be used in the extremely near future.",2 minggu yang lalu,5
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@AlexanderHoggard,5 fingers and no thumb at 0:18 lol,2 minggu yang lalu,7
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@CodyJokesss,New Running club with fat Bob 0:35,3 minggu yang lalu (diedit),29
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@jonSLAYR,I’m good on the painkillers ma’am.. take care 😂,3 minggu yang lalu,3
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@raymond_luxury_yacht,Bro burned all his tokens lol  cheers bruh,3 minggu yang lalu,8
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@johnskywalker9334,I'm sure our governments won't use this for any nefarious purposes...,3 minggu yang lalu,6
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@GoshaLover-cr7vq,"After watching Veo 3 a couple of times, it feels extremely unnatural",3 minggu yang lalu,7
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@XeonIsAlive,THEY EVEN HAVE MILLENIAL PAUSE..,3 minggu yang lalu,10
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@NewPhone-d1m,It's Clorbin' time!,3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@slavicstories2287,I think in half year,3 minggu yang lalu,51
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@sahilbhaila4213,More like a TV that makes and shows anything you want,3 minggu yang lalu,27
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@mrman6035,I can imagine the on wave of slop already,3 minggu yang lalu,14
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@perelium-x,Naah.. compute is the problem so unless computers got 1000x faster wont happen,3 minggu yang lalu,9
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Yeastydynasty-w6m3b,Much sooner than that.,3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@trappedcat3615,No one is going to watch them,3 minggu yang lalu,6
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Felhek,"​ @trappedcat3615 why not? I'm watching this short videos",3 minggu yang lalu,19
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@looneycrow7978,By beginning of next year,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@trappedcat3615,​ @Felhek  It gets old. We will have fun in the beginning. Take AI music for example.,3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Giftedmike359," @perelium-x  context and flow are the main issues. a 2 hour movie is only 900 of these current 8 second clips, and most movie scenes are actually only 5 minutes long. the problem won't be compute.",3 minggu yang lalu,8
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@John009ks,"2 years is a realistic estimation in my opinion, maybe even a bit less.",3 minggu yang lalu,3
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@evcorporation,less time,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@JuanHeredia-d5w9m,"If Netflix don’t buy or partner with Google , it’s over Imagine people uploading Full AI movies , made by producers that never had the chance to get to Hollywood, and now making thousands on YouTube by Ads just promptingy are definitely regulating it before people have public access for a whole movie or show",3 minggu yang lalu,6
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@8bitchiptune420,Try 2 months.,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@cesarb2349, @JuanHeredia-d5w9m think about this.. a new movie comes out and  the ending sucks .. instead of ppl crying about it 1000’s of alternate endings come out lol or how about when the AI itself starts doing movies like this is exciting weird and scary all at once.,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@adrianytk,Just outsource the subtitles to the old school algorithms,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@aistories3.9,I imagine super fast,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@RadebeKids,I think it will happen in a shorter timeframe than that. Look how fast we went from that low quality Will Smith eating spaghetti video to this!,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@TheEpicAB,You’re deluded,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@ministryofwrongthink6962,We’re getting Constantine 2 boys..,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@pruthvirajsajjan5441,In a month,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@62sy,More like 4-5,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Earlx3n_shorts, @sahilbhaila4213 brooo that’s where it’s literally headed,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Earlx3n_shorts, @trappedcat3615  the kids don’t care brother,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@TheRealProjekt46,"Bro probably wayyy faster... don't forget, we just got really decent ai photos a few months ago... now we are here.",3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@tytyreviews123,Yep and vlogs and short form videos and basically all media we consume.,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@chadspencer_, @perelium-x you say it won’t happen but in the past people would have said the same about the tech for these videos,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@juniper-salad,You have to make the movie 30 seconds at a time but yeah,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@maylunaberry5315,Yeah I'm good. I'll just watch old movies or go to a live play.,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@JynxedKoma,"​ @perelium-x  Compute is no longer a blocker for AI advancement. Neither is the lack of data sets, as AI can generate it's own to learn from. Also, AI is advancing x10 PER YEAR. As soon as it reaches automated learning in roughly Q4 2026, then that x10 will become x1000... then rapidly more and more.",2 minggu yang lalu (diedit),0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Mr.Papaveraceae,Yeah. Give it a few years.,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@HansLotap,Maybe this year,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@jerrod_lew,😂,3 minggu yang lalu,3
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@unkarsthug4429,"Yeah, I don't understand why it does subtitles. It makes sense it would mess them up, but it's the biggest issue I've seen with VEO3",3 minggu yang lalu,7
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Jaled_010,gracias,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@josiabiekro2014,I NOTICED THAT IMMIDIATELY😂,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@loveyou5781, @jerrod_lew please!! How did you get longer video,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@i.i1215,That’s what I was thinking,8 hari yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@shikamaru5041,Or The Matrix,2 minggu yang lalu,9
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@S1opsts, @shikamaru5041  forget?? your not supposed to know!,2 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@shikamaru5041,"No, that's fight club lol​ @S1opsts ",2 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@maylunaberry5315,Because we don't live in the Terminator future. We live in the Wall-E future.,2 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@joyidika2926,Matrix,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@jerrod_lew,You legend,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Jaled_010,es verdad,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@williampan29,Where is Ja!?,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@SarahOc199,"Even that takes a lot of jobs away from people though. From cast, to lighting, editing, camera man.  Honestly, I prefer seeing real human creations.",2 minggu yang lalu,2
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@jaysonp9426,Compared to this utopia we have now? I'll bet on the future,3 minggu yang lalu,15
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@PhantasmThe,Cry about it,3 minggu yang lalu,10
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Customercf, @PhantasmThe  great argument,3 minggu yang lalu,11
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@lyteyearz5810,Said the horse owner to the car owner 😂,3 minggu yang lalu,6
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Claymorw,"People said the same about plane, tv, internet, and I’ve heard the same about 5g. Humanity adapt, there will be regulation, anti ai verification and many process",3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@D33Lux,Its because people have accepted it.,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@D33Lux," @Claymorw  In a free market, it was people creating new and innovative products.  Creating competition is good in free market capitalism.  Human's are being replaced by machines, NO ONE can compete against a machine.",2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@maylunaberry5315,​ @Claymorw I sure hope so.,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@hombacom,"It's still a tool, or to be more concrete, many changing tools and different tool of the day. People can spends hours of credits and tricks to get it right and people see it and like ""you just prompt and voila""",3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@papskoo9137,Hi My friend can i use these for a specifc product As it can not do Photo to Video yet,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@D33Lux,"Reminds me of the movie ""Equilibrium"", they used A.I. to create a world leader who created a fascist society where everything is banned including emotions.  its a shocking movie.",2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@mintyfresh8441,Why u point this out,3 minggu yang lalu,2
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@HIIIBEAR,Pro accounts get 10 a month so its easy to make more accounts and just putting put $20 for more generations. Not too bad,3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@D33Lux,Nah!  When have they ever...,2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Marcytheeditor,"1:09 he looks like LeBron and sounds like the Elevenlabs tts dude, did you put audio in and use Elevenlabs?",3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@ktosnapewno51,1:20 Niiiiiiiiiiiight 🤖🤖🤖🤖,3 minggu yang lalu,2
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@MisaRae-420,And they way it’s convincing because companies over edit people in real ads anyway so that little uncanny value doesn’t even look out of place.,3 minggu yang lalu,1
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@aistories3.9,If you have access Google veo 3 you create cartoon story video with help of tool upload on YouTube demo,3 minggu yang lalu,2
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@teadrinker7098,I think it's hilarious how it can produce beautiful video and audio but can't get the text captions correct.,3 minggu yang lalu,2
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@PunmasterSTP,"0:14 Hey, there were 16! 😆 0:31 What's ""clorbing""? 🤣",2 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@blackwoodjankins,That slight lag on vocals is on purpose….. this is very old technology they want us to think its improving when in reality they are far passed this,3 minggu yang lalu,9
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@msd5808,"This is going to really mess with some people's heads, maybe everybody's",3 minggu yang lalu,3
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@TellyMan200,we DOOOOOMED,3 minggu yang lalu,2
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@jiggyeddy9484,I dont get it. Whats the end goal with this?,3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@chrissawyer69,"So , bad acting won’t be fixed by AI?  That sucks",3 minggu yang lalu,3
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@zwc76,I'm new to Clorbing,3 minggu yang lalu,4
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@olternaut,Hunyuan Avatar can not touch Veo-3.  But Avatar is open source though so I think open source will quickly catch up to Veo-3.,11 hari yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@CreatorXZX,Veo 3 is perfect,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@Tealchrono,Damn G-max owning everything,3 minggu yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@asher-et6yf,"so, when do we cap it",1 hari yang lalu,0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@anastascompany5828,"Когда уже ИИ размножение однополое ❤ А так замечательная технология.",3 minggu yang lalu (diedit),0
https://youtu.be/5_CvdCLcfUA?si=QhmxXj1dHlPL4Ofs,@TLavonLawrence,I've already warned my clients to get ready for the good times.,3 minggu yang lalu,0
